Media
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on wood
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on wood
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on wood
Oil on wood
Oil on wood
Oil on wood
Oil on wood
Oil on wood
Oil on aluminium
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas

Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Lacquer on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas
Lacquer on canvas

Oil on card
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on nettle canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on paper
Oil on paper
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Graphite on canvas
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on paper
Enamel paint on canvas
Enamel paint on canvas
Enamel paint on canvas
Enamel paint on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Putty on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on nettle canvas
Oil on nettle canvas
Oil on nettle canvas
Oil on canvas
Graphite on canvas
Graphite on canvas
Graphite on canvas
Graphite on canvas
Graphite on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Oil on canvas
Lacquer on Alucubond
Lacquer on canvas
Enamel paint on canvas
Oil on canvas
Enamel paint on canvas
Oil on canvas
Enamel paint on canvas
Lacquer on canvas
Enamel paint on canvas
Enamel paint on canvas
Oil on canvas
Oil on canvas
Lacquer on canvas
Oil and tape on panel
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Medium and support not verified
None Listed
None Listed
Medium and support not verified
None Listed
None Listed
None Listed
None Listed
Composition board support
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Medium includes sand
None Listed
None Listed
None Listed
None Listed
None Listed
Medium includes silver leaf
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
"Cardboard support, with tinfoil"

None Listed
None Listed
None Listed
None Listed
Medium includes metal powder
None Listed
None Listed
None Listed
Masonite support
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Oil on canvas mounted on masonite
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Gouache on paper mounted on canvasboard
None Listed
None Listed
None Listed
None Listed
On panel
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Support not verified
None Listed
Support not verified
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Support not verified
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Support not verified
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Oil on canvas mounted on panel
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Support not verified
None Listed
None Listed
Support not verified
Medium includes silver paint
None Listed
None Listed
Building board support
None Listed
Paper support mounted on some rigid material
None Listed
Masonite support
None Listed
Masonite support
Composition board support
Masonite support
None Listed
None Listed
None Listed
None Listed
Wood support
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Beaverboard support
None Listed
None Listed
None Listed
None Listed
None Listed
"Oil, Metallic paint, and pencil on paper, mounted on cardboard with Christmas wrapping"
Beaverboard support
None Listed
None Listed
None Listed
None Listed
Beaverboard support
None Listed
None Listed
None Listed
Wood support
Wood support
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Medium includes silver paint
Medium includes silver paint: masonite support
Medium includes silver paint
Beaverboard support
None Listed
None Listed
Wood support
Medium and support not verified
Tin support
None Listed
None Listed
None Listed
Beaverboard support
Tin support
None Listed
Medium includes silver paint; beaverboard support
Paper support
Cardboard support
Copper support
Pastel on canvas or linen
Aluminum support
Metal support
Tin support
Medium includes aluminum paint; paper support mounted on bristol board
Medium includes silver paint

None Listed
None Listed
Medium includes silver paint
None Listed
None Listed
Pastel on canvas
Oil and pastel on wood panel
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
Pastel on wood
Pastel on wood
Medium and support not verified
Aluminum support
None Listed
Metal support
Sculpture of oyster shell and wood
Sculpture of oyster shell and razor clam
Wood support
"Assemblage of corroded metal, monkey hide and fur, and tin foil on metal support"
Medium and support not verified
Medium and support not verified
Pastel on wood
Medium includes ink and colored pencil; wood support
None Listed
Galvanized tin support
Tin support
Pastel; support not verified
Tin support
Cardboard support
Medium includes silver paint; zinc or aluminum support
Cardboard support mounted on wood
Wood Support
Medium and support not verified
Presed board support
Medium includes aluminum paint; cardboard support
Pastel: support not verified
Collage of oil and cloth on metal support
Metal support
Oil and metallic paint with clock spring on aluminum support
Oil and sandpaper on sheet metal support
Wood Support
Medium and support not verified
Medium and support not verified
Medium and support not verified
Medium and support not verified
Medium and support not verified
Medium and support not verified
"Assemblage of pine cones, branches, bark, shells, and paint on wood support"
Medium and support not verified
"Assemblage of rope, chiffon and metal"
"Collage of paper, silk, watercolor, pencil, and a lock of Reds' (Helen Torr's) hair"
"Collage of sand, cloth, wood chips, and oil on metal support"
"Collage of sand, wood and oil on metal support"
Metal support
Medium and support not verified
Masonite support
Support not verified
Support not verified
Chiffon and sand on scratched aluminum panel
Chiffon on scratched aluminum panel
"Assembalge of razor blade, magazine cutout, metal strip, crayon, ink and paint on paper"
"Assemblage of plaster, cork, wire mesh, blue cloth, and paint"
Support not verified
"Assemblage of metal rods, spring, wood, nails, wire, staple, metal and paint on wood"
None Listed
None Listed
"Assemblage of shells, twigs, sand, painted leaves, and magazine cutout on painted cardboard"
"Assemblage of magnifying glass, bone, moss, and scale on scored wood panel"
None Listed
"Assembalge of wood shingles, needlepoint, page from a Bible (concordance), and pressed flowers and fern"
Medium includes copper and gold metallic paint: wood support
"Assemblage of bamboo, denim shirt sleeves, bark and pieces of wood on wood support"
"Assemblage of cardboard, newspaper clippins, magazine cutouts, cord and velvet"
Support not verified
"Assemblage of artificial Flowers, Pipe cleaners, F. W. Woolworth price card, and Dried Foliage on Cardboard"
Plywood support
"Oil and Gold paint on reverse side of glass, with black paper"
"Assemblage of Wood, page from a Hymnal, folding Ruler, and Oil on Canvas"
Assemblage of Twigs and Rubber Cement on Metal and Glass
Board Support
"Assemblage of Artificial Flowers, Stockings, Mask, Earrings, Cork-and-felt Insoles, Purse, Garden Gloves, Watch, Ring, Brooch, and Bead Necklace on Unverified Support"
Watch Crystal Support
"Assemblage of Shells, Corduroy, Sticks, Paper, Large Headed Thumb Tack, and Photomechanical Reproduction on Painted Wood Panel with Rope Frame"
"Assemblage of Lens, Photographic Plate, Clock and Watch Springs, and Steel Wool on Plywood"
None Listed
Building Board Support
Medium and Support not verified
Wood Support
Medium includes Metallic Paint: Wood Support
Support not verified (probably wood)
Medium includes silver paint; support is Mahogany Panel
None Listed
Medium and Support not verified
Medium includes Metallic Paints
None Listed
Support not Verified
None Listed
None Listed
Support not Verified
None Listed
"Pastel, Support not Verified"
Pastel on Paper
Paper Support mounted on Board
None Listed
None Listed
Paper Support mounted on Pulp Board
Board Support
Board Support
Wood Support
Paper Support
Support not Verified
Wood Support
Paperboard Support
Support not Verified
Pastel on Rough Paper (possibly sandpaper) mounted on wood panel
Pastel on Paper
Cardboard Support
Pastel on Linen
Pastel on Linen
Pastel on Board
Pastel on Linen
Pastel on Linen
Pastel on Linen or very fine Canvas
Pastel on Linen
Pastel; support not verified
Pastel on Canvas
Pastel on Wood Panel
Pastel on Paper mounted on Plywood
Pastel on Paper
Pastel on Canvas mounted on Board
Pastel; support not verified
Pastel; support not verified
Wood Support
Wood Support
Wood Support
Wood Support
Wood Support
Wood Support
None Listed
None Listed
None Listed
Wood Support
None Listed
Wood Support
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
None Listed
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
"acrylic, pencil and ink on canvas"
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on raw canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
oil on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic and oil on canvas
acrylic and oil on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen with book
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas-covered board
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic and ink on linen
acrylic and ink on linen
acrylic and ink on linen
acrylic and ink on linen
acrylic and ink on linen
acrylic on canvas
acrylic and ink on linen
acrylic and ink on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on raw linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
bleach on cloth-covered board
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
bleach on cloth backed with paper
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
bleach on cloth-covered board
acrylic on canvas
acrylic on canvas-covered board
acrylic on canvas
bleach on cloth backed with paper
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
bleach on cloth backed with paper
bleach on cloth backed with paper
bleach on cloth backed with paper
bleach on cloth backed with paper
bleach on cloth backed with paper
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
bleach on linen-covered board
bleach on linen-covered board
bleach on linen-covered board
bleach on linen-covered board
acrylic on canvas
acrylic on canvas
bleach on linen-covered board
bleach on linen-covered board
bleach on linen-covered board
acrylic on canvas
acrylic on linen
acrylic on raw linen
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas mounted on board
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
oil on canvas
acrylic and oil on canvas
oil on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic and pencil on canvas
acrylic on canvas
acrylic on canvas
acrylic on shaped canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on shaped canvas
acrylic on canvas
acrylic and oil on canvas
acrylic on canvas
oil on canvas
acrylic and varnish canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on shaped canvas
bleach on rayon-covered board
bleach on rayon-covered board
acrylic on linen
acrylic on rayon-covered board
bleach and acrylic on rayon-covered board
bleach on rayon-covered board
bleach on rayon-covered board
bleach on rayon-covered board
bleach on rayon-covered board
acrylic on canvas
acrylic on shaped canvas
acrylic on linen
acrylic on linen
acrylic on rayon-covered board
acrylic on raw linen
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on rayon-covered board
bleach on rayon-covered board
acrylic on rayon-covered board
acrylic on linen
bleach on rayon-covered board
acrylic on linen
acrylic on canvas
bleach on rayon-covered board
acrylic on canvas
bleach on rayon-covered board
bleach on rayon-covered board
acrylic on canvas
acrylic on canvas
acrylic on linen
bleach on rayon-covered board
acrylic on canvas
acrylic on rayon-covered board
acrylic on linen
acrylic on canvas
acrylic on canvas-covered board
acrylic on canvas
acrylic on canvas
oil on canvas
oil on canvas
acrylic on canvas
oil on linen
acrylic on canvas
acrylic and oil on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic and pencil on canvas
acrylic on canvas
acrylic and oil on canvas
acrylic on canvas
acrylic and oil on unstretched canvas
acrylic and oil on unstretched canvas
acrylic and oil on unstretched canvas
acrylic and oil on unstretched canvas
acrylic and oil on unstretched canvas
acrylic and oil on unstretched canvas
acrylic on canvas
"acrylic, oil & ink on canvas"
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas mounted on canvas-covered board
acrylic and oil on canvas
acrylic and oil on unstretched canvas
acrylic on canvas
acrylic on unstretched canvas
acrylic on canvas mounted on board
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on canvas board
acrylic on unstretched canvas
acrylic on linen
acrylic on linen
acrylic on canvas board
acrylic on canvas board
acrylic on linen
acrylic on raw linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on canvas board
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on unstretched canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic and oil on linen
acrylic on linen
oil on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on linen
oil on linen
oil on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on unstretched canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
oil on linen
acrylic on canvas
acrylic on canvas
acrylic on raw linen
acrylic on linen
acrylic on linen
acrylic and wood on linen
oil on canvas
acrylic on linen
acrylic on linen
acrylic on linen
acrylic on raw linen
acrylic and tinted varnish on canvas
acrylic on unstretched canvas
acrylic on linen
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic and wood on linen
acrylic and wood on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic and wood on canvas-covered board
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
acrylic on linen
acrylic on canvas
India ink on wood
India ink on wood
India ink on linen
acrylic on canvas
acrylic and wood on canvas-covered board
acrylic on canvas
acrylic and oil on canvas
acrylic and wood on linen

acrylic on canvas
acrylic and varnish on canvas
acrylic and wood on canvas
acrylic and wood on canvas
acrylic and wood on canvas
acrylic and wood on canvas
acrylic on linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on raw linen
acrylic on canvas
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on raw linen
acrylic on canvas
acrylic on canvas
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on raw linen
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic & oil on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
acrylic on canvas
